date,Canada,isPartial,Alberta,British Columbia,Saskatchewan,Manitoba,Ontario,Quebec,Newfoundland,Nova Scotia,New Brunswick,Prince Edward Island,Yukon,Northwest Territories,Nunavut
2020-02-16,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-02-23,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-03-01,24,False,0,0,-1,-1,88,0,-1,-1,-1,-1,-1,-1,-1
2020-03-08,23,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-03-15,22,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-03-22,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-03-29,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-04-05,21,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-04-12,21,False,37,77,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-04-19,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-04-26,21,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-05-03,21,False,0,0,-1,-1,39,0,-1,-1,-1,-1,-1,-1,-1
2020-05-10,0,False,0,76,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-05-17,45,False,38,0,-1,-1,42,0,-1,-1,-1,-1,-1,-1,-1
2020-05-24,44,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-05-31,64,False,0,75,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-06-07,22,False,75,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-06-14,23,False,39,0,-1,-1,0,47,-1,-1,-1,-1,-1,-1,-1
2020-06-21,23,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-06-28,24,False,0,0,-1,-1,95,0,-1,-1,-1,-1,-1,-1,-1
2020-07-05,0,False,0,82,-1,-1,0,48,-1,-1,-1,-1,-1,-1,-1
2020-07-12,74,False,0,0,-1,-1,47,0,-1,-1,-1,-1,-1,-1,-1
2020-07-19,100,False,44,0,-1,-1,48,0,-1,-1,-1,-1,-1,-1,-1
2020-07-26,25,False,45,0,-1,-1,97,0,-1,-1,-1,-1,-1,-1,-1
2020-08-02,0,False,0,83,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-08-09,25,False,44,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-08-16,74,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-08-23,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-08-30,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-09-06,25,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-09-13,23,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-09-20,0,False,0,0,-1,-1,46,0,-1,-1,-1,-1,-1,-1,-1
2020-09-27,24,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-10-04,50,False,0,0,-1,-1,48,48,-1,-1,-1,-1,-1,-1,-1
2020-10-11,27,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-10-18,0,False,0,0,-1,-1,0,52,-1,-1,-1,-1,-1,-1,-1
2020-10-25,53,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-11-01,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-11-08,26,False,0,86,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-11-15,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-11-22,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-11-29,25,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-12-06,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-12-13,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-12-20,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2020-12-27,0,False,46,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-01-03,25,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-01-10,25,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-01-17,0,False,0,0,-1,-1,48,0,-1,-1,-1,-1,-1,-1,-1
2021-01-24,0,False,0,0,-1,-1,49,0,-1,-1,-1,-1,-1,-1,-1
2021-01-31,26,False,0,0,-1,-1,50,0,-1,-1,-1,-1,-1,-1,-1
2021-02-07,0,False,88,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-02-14,52,False,0,0,-1,-1,0,50,-1,-1,-1,-1,-1,-1,-1
2021-02-21,51,False,0,0,-1,-1,51,0,-1,-1,-1,-1,-1,-1,-1
2021-02-28,0,False,0,0,-1,-1,51,0,-1,-1,-1,-1,-1,-1,-1
2021-03-07,25,False,46,0,-1,-1,51,0,-1,-1,-1,-1,-1,-1,-1
2021-03-14,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-03-21,26,False,0,0,-1,-1,51,0,-1,-1,-1,-1,-1,-1,-1
2021-03-28,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-04-04,25,False,0,0,-1,-1,100,0,-1,-1,-1,-1,-1,-1,-1
2021-04-11,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-04-18,25,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-04-25,24,False,0,0,-1,-1,48,47,-1,-1,-1,-1,-1,-1,-1
2021-05-02,25,False,0,89,-1,-1,48,0,-1,-1,-1,-1,-1,-1,-1
2021-05-09,26,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-05-16,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-05-23,0,False,45,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-05-30,26,False,0,90,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-06-06,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-06-13,26,False,45,0,-1,-1,0,49,-1,-1,-1,-1,-1,-1,-1
2021-06-20,26,False,0,0,-1,-1,51,0,-1,-1,-1,-1,-1,-1,-1
2021-06-27,80,False,0,0,-1,-1,54,100,-1,-1,-1,-1,-1,-1,-1
2021-07-04,27,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-07-11,0,False,0,0,-1,-1,52,0,-1,-1,-1,-1,-1,-1,-1
2021-07-18,0,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-07-25,0,False,49,0,-1,-1,53,0,-1,-1,-1,-1,-1,-1,-1
2021-08-01,27,False,0,91,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-08-08,27,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-08-15,27,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-08-22,28,False,0,0,-1,-1,54,51,-1,-1,-1,-1,-1,-1,-1
2021-08-29,28,False,0,0,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-09-05,29,False,0,96,-1,-1,0,0,-1,-1,-1,-1,-1,-1,-1
2021-09-12,55,False,0,0,-1,-1,55,0,-1,-1,-1,-1,-1,-1,-1
