date,Canada,isPartial,Alberta,British Columbia,Saskatchewan,Manitoba,Ontario,Quebec,Newfoundland,Nova Scotia,New Brunswick,Prince Edward Island,Yukon,Northwest Territories,Nunavut
2020-07-12,21,False,32,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1
2020-07-19,11,False,0,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1
2020-07-26,33,False,34,0,0,0,55,0,-1,0,-1,-1,-1,-1,-1
2020-08-02,11,False,32,34,0,0,18,0,-1,0,-1,-1,-1,-1,-1
2020-08-09,22,False,0,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1
2020-08-16,32,False,0,0,0,46,18,0,-1,0,-1,-1,-1,-1,-1
2020-08-23,32,False,32,0,0,0,18,0,-1,0,-1,-1,-1,-1,-1
2020-08-30,21,False,0,100,0,0,74,0,-1,0,-1,-1,-1,-1,-1
2020-09-06,0,False,0,33,0,0,0,67,-1,0,-1,-1,-1,-1,-1
2020-09-13,20,False,0,31,0,0,35,0,-1,0,-1,-1,-1,-1,-1
2020-09-20,31,False,0,32,0,0,17,0,-1,0,-1,-1,-1,-1,-1
2020-09-27,32,False,0,0,0,0,35,0,-1,0,-1,-1,-1,-1,-1
2020-10-04,22,False,0,34,0,0,18,0,-1,0,-1,-1,-1,-1,-1
2020-10-11,12,False,35,0,0,0,40,0,-1,75,-1,-1,-1,-1,-1
2020-10-18,12,False,0,37,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2020-10-25,35,False,34,37,0,0,39,0,-1,0,-1,-1,-1,-1,-1
2020-11-01,10,False,0,0,0,0,17,0,-1,0,-1,-1,-1,-1,-1
2020-11-08,22,False,0,0,86,0,0,0,-1,70,-1,-1,-1,-1,-1
2020-11-15,44,False,67,70,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2020-11-22,22,False,33,0,87,0,0,0,-1,0,-1,-1,-1,-1,-1
2020-11-29,22,False,0,36,0,0,56,0,-1,69,-1,-1,-1,-1,-1
2020-12-06,11,False,0,0,0,0,56,0,-1,0,-1,-1,-1,-1,-1
2020-12-13,11,False,0,36,0,0,20,0,-1,0,-1,-1,-1,-1,-1
2020-12-20,24,False,0,0,0,0,41,76,-1,0,-1,-1,-1,-1,-1
2020-12-27,23,False,34,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-01-03,22,False,0,35,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-01-10,55,False,0,71,0,0,93,0,-1,0,-1,-1,-1,-1,-1
2021-01-17,55,False,34,36,0,42,37,0,-1,0,-1,-1,-1,-1,-1
2021-01-24,65,False,33,0,0,0,56,0,-1,0,-1,-1,-1,-1,-1
2021-01-31,56,False,0,36,0,43,37,69,-1,0,-1,-1,-1,-1,-1
2021-02-07,11,False,0,0,0,0,37,0,-1,0,-1,-1,-1,-1,-1
2021-02-14,68,False,0,0,0,0,19,70,-1,0,-1,-1,-1,-1,-1
2021-02-21,22,False,0,0,0,0,38,0,-1,0,-1,-1,-1,-1,-1
2021-02-28,0,False,34,36,0,43,19,69,-1,0,-1,-1,-1,-1,-1
2021-03-07,44,False,0,0,0,0,19,0,-1,71,-1,-1,-1,-1,-1
2021-03-14,42,False,32,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1
2021-03-21,34,False,0,0,0,0,38,69,-1,0,-1,-1,-1,-1,-1
2021-03-28,22,False,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-04-04,33,False,0,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-04-11,22,False,0,0,0,0,37,0,-1,0,-1,-1,-1,-1,-1
2021-04-18,32,False,0,0,85,0,18,0,-1,0,-1,-1,-1,-1,-1
2021-04-25,32,False,32,35,0,43,36,0,-1,0,-1,-1,-1,-1,-1
2021-05-02,32,False,0,0,0,0,36,0,-1,0,-1,-1,-1,-1,-1
2021-05-09,11,False,0,0,0,0,38,0,-1,0,-1,-1,-1,-1,-1
2021-05-16,67,False,33,38,0,0,39,70,-1,0,-1,-1,-1,-1,-1
2021-05-23,23,False,67,37,0,0,39,0,-1,0,-1,-1,-1,-1,-1
2021-05-30,22,False,0,0,0,0,38,70,-1,0,-1,-1,-1,-1,-1
2021-06-06,11,False,34,36,0,0,38,0,-1,0,-1,-1,-1,-1,-1
2021-06-13,33,False,100,0,0,0,19,68,-1,0,-1,-1,-1,-1,-1
2021-06-20,34,False,35,0,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-06-27,12,False,0,0,0,49,20,70,-1,0,-1,-1,-1,-1,-1
2021-07-04,58,False,0,76,0,0,60,72,-1,0,-1,-1,-1,-1,-1
2021-07-11,70,False,0,37,0,0,79,0,-1,75,-1,-1,-1,-1,-1
2021-07-18,84,False,0,0,0,0,81,0,-1,0,-1,-1,-1,-1,-1
2021-07-25,0,False,0,37,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-08-01,36,False,36,37,0,0,63,0,-1,74,-1,-1,-1,-1,-1
2021-08-08,24,False,0,0,0,0,20,0,-1,0,-1,-1,-1,-1,-1
2021-08-15,24,False,0,37,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-08-22,61,False,0,41,0,0,21,0,-1,73,-1,-1,-1,-1,-1
2021-08-29,37,False,37,0,100,0,43,72,-1,0,-1,-1,-1,-1,-1
2021-09-05,37,False,0,0,0,0,0,0,-1,73,-1,-1,-1,-1,-1
2021-09-12,36,False,0,0,96,0,0,0,-1,71,-1,-1,-1,-1,-1
2021-09-19,35,False,0,0,0,0,39,0,-1,0,-1,-1,-1,-1,-1
2021-09-26,95,False,37,0,0,0,62,0,-1,0,-1,-1,-1,-1,-1
2021-10-03,27,False,28,29,0,0,46,0,-1,0,-1,-1,-1,-1,-1
2021-10-10,50,False,0,27,0,0,29,0,-1,0,-1,-1,-1,-1,-1
2021-10-17,25,False,0,0,68,0,14,0,-1,0,-1,-1,-1,-1,-1
2021-10-24,33,False,0,0,67,0,0,0,-1,0,-1,-1,-1,-1,-1
2021-10-31,50,False,51,0,0,0,29,100,-1,0,-1,-1,-1,-1,-1
2021-11-07,33,False,25,0,0,0,14,0,-1,0,-1,-1,-1,-1,-1
2021-11-14,24,False,0,0,0,0,55,47,-1,0,-1,-1,-1,-1,-1
2021-11-21,39,False,24,25,0,0,14,47,-1,0,-1,-1,-1,-1,-1
2021-11-28,32,False,24,0,0,0,14,47,-1,100,-1,-1,-1,-1,-1
2021-12-05,16,False,0,0,68,0,14,0,-1,0,-1,-1,-1,-1,-1
2021-12-12,16,False,0,0,0,0,28,0,-1,0,-1,-1,-1,-1,-1
2021-12-19,43,False,0,0,74,0,30,0,-1,0,-1,-1,-1,-1,-1
2021-12-26,25,False,25,54,0,0,0,0,-1,0,-1,-1,-1,-1,-1
2022-01-02,55,True,34,36,0,0,0,0,-1,0,-1,-1,-1,-1,-1
