date,Canada,isPartial,Alberta,British Columbia,Saskatchewan,Manitoba,Ontario,Quebec,Newfoundland,Nova Scotia,New Brunswick,Prince Edward Island,Yukon,Northwest Territories,Nunavut
2020-05-24,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-05-31,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-06-07,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-06-14,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-06-21,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-06-28,16,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-07-05,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-07-12,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-07-19,0,False,88,64,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-07-26,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-08-02,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-08-09,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-08-16,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-08-23,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-08-30,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-09-06,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-09-13,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-09-20,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-09-27,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-10-04,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
2020-10-11,0,False,0,0,0,0,0,0,-1,-1,0,-1,-1,-1,-1
